"approval-date","reimbursement-id","case-id","amazon-order-id","reason","sku","fnsku","asin","product-name","condition","currency-unit","amount-per-unit","amount-total","quantity-reimbursed-cash","quantity-reimbursed-inventory","quantity-reimbursed-total","original-reimbursement-id","original-reimbursement-type"
"2026-05-03T03:18:54+00:00","21916232341",,"112-2402321-0998607","CustomerReturn","CC-001-3","X003WBN2FF","B0CC4Y712L","VIVOSUN Coco Coir Brick, 1.4lbs 100% Natural Organic Compressed Coconut Coir Fiber with Low EC, PH Balance & High Nutrition, Coconut Fiber Substrate, Coconut Soil for Plants, 3-Pack","NewItem","USD","7.89","7.89","1","0","1",,
"2026-05-03T03:15:49+00:00","21917198331",,"113-5265378-6821050","CustomerServiceIssue","VSV-IFP4C","X004H4JKF7","B0DNSXKN4G","VIVOSUN 4"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 130 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","NewItem","USD","17.01","17.01","1","0","1",,
"2026-05-03T02:57:31+00:00","21916190131",,"113-0550406-5290638","CustomerServiceIssue","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","3.19","3.19","1","0","1",,
"2026-05-03T02:40:29+00:00","21916700331",,,"Lost_Warehouse","304113-P558K","X003Y97U71","B0CGHL4R3F","VIVOSUN P558 60""×60""×80"" PRO Grow Tent, with Thick 1 inch Poles, Strengthened High Reflective Mylar Oxford Fabric, Extra Hanging Bars & High CFM Kit for Hydroponics Indoor Plant for AeroLight A200SE×3","NewItem","CAD","109.20","109.20","1","0","1",,
"2026-05-03T02:35:02+00:00","21917934701",,"114-4292120-6126646","CustomerReturn","VSE-ASH05","X004EF01YX","B0DHGP2JQ8","VIVOSUN AeroStream H05 Intelligent Wi-Fi Humidifier, 1.32 Gal / 5 L Humidifier with Temp & Humidity Probe, Smart Remote Control, Designed for Growers","NewItem","USD","40.42","40.42","1","0","1",,
"2026-05-03T02:23:31+00:00","21916167931",,"111-7783264-5613013","CustomerReturn","311001-1x5NJ","X001F20MSD","B00UBLDSAW","VIVOSUN 5-Pack 1 Gallon Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","NewItem","USD","6.36","6.36","1","0","1",,
"2026-05-03T02:21:28+00:00","21916986751",,"111-6119872-1803415","CustomerReturn","332823-100J","X002I4KK93","B086V9MW2Q","VIVOSUN Twist Ties, 328 ft (100m) PE-Coated Green Plant Ties with Cutter, Reusable & Flexible Tomate Ties for Plant Support, Indoor Outdoor Gardening, Cable Management, Home Office Organization","NewItem","USD","6.44","6.44","1","0","1",,
"2026-05-03T02:19:55+00:00","21917501821",,"111-0153902-5145000","CustomerServiceIssue","311001-30x5NJ","X001F1PO69","B00VWU35F4","VIVOSUN 5-Pack 30 Gallons Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","14.80","14.80","1","0","1",,
"2026-05-03T02:17:44+00:00","21916990551",,"112-6888274-5785068","CustomerServiceIssue","VSL-LL400-N","X004RRME9X","B08GPTLSZH","VIVOSUN LumaLight 400W LED Grow Light, Full Spectrum Plant Light, Smart Dimmable & High PPFD for Indoor Plants Seedling Vegetables Bloom, Fits 4×4/5×5 Grow Tents","NewItem","USD","212.44","0.00","0","1","1",,
"2026-05-03T02:10:45+00:00","21916491981",,"113-6032189-6014667","CustomerReturn","HR-0000C","X0042B5LS5","B0CPP7L8QW","VIVOSUN Outdoor Handrail, 2 Step Stair Handrail, 31.5"" x 39"" Fits 1 to 2 Steps, Wrought Mattle Iron Stair Railing with Single Curved End for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","20.38","20.38","1","0","1",,
"2026-05-03T01:52:57+00:00","21916942411",,,"Lost_Warehouse","330104K","X0028CCR9L","B073PTZCJ4","VIVOSUN 3x20 Inches Durable Waterproof Seedling Heat Mat Warm Heating Pad for Kombucha Tea, Beer Brewing, Fermentation and Plant Germination","NewItem","CAD","4.93","4.93","1","0","1",,
"2026-05-03T01:45:32+00:00","21917826101",,,"Lost_Warehouse","332025J","X004G8YX97","B0DLKWJXSV","VIVOSUN 3-Pack Jewelry Loupe, 30X/60X/90X Eye Loupe with UV/LED Lights, Foldable Magnifiers for Jewelry, Gems, Watches, Coins, and Stamps","NewItem","USD","5.00","5.00","1","0","1",,
"2026-05-03T01:43:02+00:00","21916450751",,,"Reimbursement_Reversal","330104NJ","X001Z0RJI1","B073PTZCJ4","VIVOSUN Durable Waterproof Seedling Heat Mat 3"" x 20"" UL & MET-Certified Heating Pad for Hydroponic, Kombucha Tea, Brewing, Fermentation & Plant Germination","NewItem","USD","-5.58","-5.58","-1",,"-1","21519860881","CustomerServiceIssue"
"2026-05-03T01:42:59+00:00","21916137671",,"112-6846723-4985064","CustomerReturn","HR-0001B","X003XOJAP7","B0CG1NKCC6","VIVOSUN Outdoor Handrail, 3 Step Stair Handrail, 40"" x 36"" Fits 1 to 3 Steps, Wrought Mattle Iron Stair Railing with Curved Ends and Balusters for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","42.33","42.33","1","0","1",,
"2026-05-03T01:22:50+00:00","21916122891",,,"Lost_Warehouse","VSG-SPRAY-PP2L","X004QXIEBZ","B0FGHGBPC3","VIVOSUN 70oz Pump Sprayer, Portable Water Spray Bottle for Spraying Plants, Flowers, Weeds and Cleaning, Hand Pump with Side Filling Port, Measuring Cup, Adjustable Nozzles","NewItem","USD","6.62","6.62","1","0","1",,
"2026-05-03T01:17:29+00:00","21917385061",,"114-3812548-2598662","CustomerReturn","311001-20x5NJ","X001F11R3D","B00VWU2UDC","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","9.55","9.55","1","0","1",,
"2026-05-03T01:08:15+00:00","21918126291",,"111-1985902-6109869","CustomerReturn","311021-15x5J","X0015U9RQ3","B01I1D9KFI","VIVOSUN 5-Pack 15 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","9.97","9.97","1","0","1",,
"2026-05-03T00:57:45+00:00","21916404191",,"114-4229446-9382632","CustomerReturn","TT-002J","X002XO75FF","B097NXNTJ3","VIVOSUN Heavy Duty 2-in-1 Trimming Tray for Herbals Collecting, Dry Sift Screen Set with 150 Micron Fine Mesh Screen and 2 Trimming Scissors, Orange","NewItem","USD","37.35","37.35","1","0","1",,
"2026-05-03T00:50:48+00:00","21915974851",,,"Reimbursement_Reversal","VSF-R410-B","X003TH9NLJ","B0C4S82H6W","VIVOSUN Quiet Register Booster Fan 4”×10”, Smart Register Vent with Intelligent Thermostat Control, Cooling Heating AC Vent Booster Fan, Brown","NewItem","USD","-7.25","-7.25","-1","1","0","18801915311","Lost_Warehouse"
"2026-05-03T00:50:12+00:00","21916907091",,,"Damaged_Warehouse","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","6.04","6.04","1","0","1",,
"2026-05-03T00:41:22+00:00","21917321571",,,"Lost_Warehouse","332582-60","X002I2RBLF","B086QJPQ6X","VIVOSUN 850GPH 60W Submersible Pump for Fish Tank, Pond, Aquarium, Hydroponic Systems with 5ft Power Cord and 4 Nozzles Blue","NewItem","USD","7.77","7.77","1","0","1",,
"2026-05-03T00:25:55+00:00","21917788231",,"111-1985902-6109869","CustomerReturn","311021-15x5J","X0015U9RQ3","B01I1D9KFI","VIVOSUN 5-Pack 15 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","9.97","9.97","1","0","1",,
"2026-05-03T00:02:44+00:00","21915914481",,"112-3774333-5164214","CustomerReturn","311005-3J","X001Z2GBHT","B07L4Q3MVY","VIVOSUN 1.35-Gallon Pump Pressure Sprayer, Pressurized Lawn & Garden Water Spray Bottle with Adjustable Shoulder Strap, for Spraying Plants, Garden Watering and Household Cleaning","NewItem","USD","17.26","17.26","1","0","1",,
"2026-05-02T23:32:52+00:00","21915253441",,"114-1864314-8957835","CustomerReturn","330301","X0035VBF1P","B09SZ9VS93","VIVOSUN 10""x20.75"" Seedling Heat Mat with Built-in Temperature Controller, UL & MET-Certified Waterproof Plant Heating Pad for Germination, Hydroponics, Brewing, Breeding, and Greenhouses","NewItem","USD","15.63","15.63","1","0","1",,
"2026-05-02T23:29:41+00:00","21914844131",,"112-4906586-7109801","CustomerReturn","TN-24","X003QU7V13","B0BY2CLYQQ","VIVOSUN 2 x 4Ft. Elastic Trellis Netting with 4 Hooks for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","NewItem","USD","6.99","6.99","1","0","1",,
"2026-05-02T23:14:23+00:00","21916245331",,,"Reimbursement_Reversal","SPray-08L-GJ","X0024GXAOR","B07QTHF9ZT","VIVOSUN 27oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","NewItem","USD","-9.37","-9.37","-1","1","0","18967024251","CustomerReturn"
"2026-05-02T23:13:11+00:00","21915806761",,,"Reimbursement_Reversal","311001-50J","X0027HWOAT","B07SVYP3V5","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","NewItem","USD","-7.84","-7.84","-1","1","0","17975590141","CustomerReturn"
"2026-05-02T23:13:11+00:00","21915593551",,,"Reimbursement_Reversal","311001-50J","X0027HWOAT","B07SVYP3V5","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","NewItem","USD","-7.84","-7.84","-1","1","0","17964802681","CustomerReturn"
"2026-05-02T23:12:53+00:00","21916244781",,,"Reimbursement_Reversal","311001-50J","X0027HWOAT","B07SVYP3V5","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","NewItem","USD","-7.84","-7.84","-1","1","0","17053236051","CustomerReturn"
"2026-05-02T23:11:34+00:00","21914356971",,,"Lost_Warehouse","CFPW-8","X003YCNEWD","B0CH829BQ2","VIVOSUN 8 Inch Prefilter for 8"" Carbon Filter, White, 17.72"" Long","NewItem","USD","3.20","3.20","1","0","1",,
"2026-05-02T23:05:50+00:00","21916241601",,"111-2573306-8277827","CustomerReturn","VSN-BJ32","X004446A67","B0CT88ZPG4","VIVOSUN Bloom Juice (0-6-4), Flowering Supplement Liquid Fertilizer for Flowering Stage, Concentrated Plant Food for All Flowering Plants, 32 Ounces/1 Quart","NewItem","USD","19.06","19.06","1","0","1",,
"2026-05-02T22:55:40+00:00","21914822221",,,"Reimbursement_Reversal","311001-50J","X0027HWOAT","B07SVYP3V5","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","NewItem","USD","-8.08","-8.08","-1","1","0","20351337441","CustomerReturn"
"2026-05-02T22:54:24+00:00","21914830241",,"112-8683231-1036231","CustomerReturn","HR-0001B","X003XOJAP7","B0CG1NKCC6","VIVOSUN Outdoor Handrail, 3 Step Stair Handrail, 40"" x 36"" Fits 1 to 3 Steps, Wrought Mattle Iron Stair Railing with Curved Ends and Balusters for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","42.33","42.33","1","0","1",,
"2026-05-02T22:20:39+00:00","21913836751",,"113-6994685-1679422","CustomerReturn","LH-001-2","X003S9OVXD","B0C2436JDR","VIVOSUN 2-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","NewItem","USD","7.61","7.61","1","0","1",,
"2026-05-02T22:15:35+00:00","21914277381",,"113-6994685-1679422","CustomerReturn","LH-001-2","X003S9OVXD","B0C2436JDR","VIVOSUN 2-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","NewItem","USD","7.61","7.61","1","0","1",,
"2026-05-02T22:15:27+00:00","21913805831",,,"Damaged_Warehouse","306104-4C","X00134A8RX","B01EUURUVM","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","NewItem","USD","6.33","6.33","1","0","1",,
"2026-05-02T21:48:16+00:00","21915438121",,,"Lost_Warehouse","HGK3-90J","X002E3UKBV","B081R8VNGY","VIVOSUN Hydroponics Growing System 90 Plant Sites, 3 Layers 10 Food-Grade PVC-U Pipes Hydroponic Gardening System Grow Kit with Water Pump, Pump Timer, Nest Basket and Sponge for Leafy Vegetables","NewItem","USD","41.76","41.76","1","0","1",,
"2026-05-02T21:39:59+00:00","21914543201",,,"Lost_Warehouse","305142-PEN","X0049L6ASD","B0D62HTFKS","VIVOSUN TDS Meter, 3 in 1 TDS, EC & Temperature Meter, Accurate Digital Water Quality Tester for Drinking Water, Aquarium, Hydroponics, RO/DI System, Swimming Pool, White","NewItem","USD","2.64","2.64","1","0","1",,
"2026-05-02T21:31:31+00:00","21914505371",,"111-7893938-4165013","CustomerServiceIssue","VSH-IS03","X003QJH99X","B0BXD9RK42","VIVOSUN Solar Automatic Drip Irrigation Kits with Timer, 3W Output, Solar Powered Auto Drip Irrigation System, 15 Pots Garden Plant Watering System, Plant Waterer Indoor Outdoor","NewItem","USD","36.56","36.56","1","0","1",,
"2026-05-02T21:22:33+00:00","21914710781",,"113-0550406-5290638","CustomerServiceIssue","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","3.19","3.19","1","0","1",,
"2026-05-02T20:56:02+00:00","21913713111",,,"Damaged_Warehouse","306143-0412J","X001GU51IZ","B01DXYMBU6","VIVOSUN 4 Inch Air Carbon Filter Smellines Control with Australia Virgin Charcoal for Inline Duct Fan, Grow Tent, Pre-filter Included, Reversible Flange 4"" x 12""","NewItem","USD","11.03","11.03","1","0","1",,
"2026-05-02T20:18:56+00:00","21913904651",,"701-9285223-9551430","CustomerReturn","304113-21K","X002PDVK69","B07VRSCVVC","VIVOSUN S223 2x2 Grow Tent, 24""x24""x36"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1000","NewItem","CAD","73.01","73.01","1","0","1",,
"2026-05-02T19:53:11+00:00","21912481901",,,"Reimbursement_Reversal","SPray-15L-GJ","X0024GXA97","B07QTHF3QK","VIVOSUN 50oz Pump Sprayer, Handheld Garden Water Sprayer Bottle with Adjustable Brass Nozzle, for Spraying Plants, Flowers, Weeds and Cleaning, Green","NewItem","USD","-8.06","-8.06","-1",,"-1","18859300541","Lost_Inbound"
"2026-05-02T19:45:54+00:00","21912246621",,,"Reimbursement_Reversal","GH-0007","X002JV1IWD","B08B63NZX8","VIVOSUN 57 x 29 x 77-Inch Mini Walk-in Greenhouse with Windows, Shelves and Anchors, Plant Garden Hot House","NewItem","USD","-13.79","-13.79","-1",,"-1","19424970681","Lost_Inbound"
"2026-05-02T19:41:55+00:00","21913447971",,,"Reimbursement_Reversal","306104-68J","X001PQPWOD","B07B7HCHR2","VIVOSUN 6 Inch Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps, 8 Feet Long Multi-Layer Dryer Hose Vent Kit for Duct Fan Systems","NewItem","USD","-4.31","-8.62","-2",,"-2","21774820221","Lost_Inbound"
"2026-05-02T19:34:17+00:00","21913609261",,,"Reimbursement_Reversal","330101x2NJ","X001YUGJ7J","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","-5.51","-5.51","-1",,"-1","21784733021","Lost_Inbound"
"2026-05-02T19:32:43+00:00","21913186241",,,"Reimbursement_Reversal","304113-P448","X003XWZ4K9","B0CGHFFR4R","VIVOSUN P448 Advance PRO Grow Tent 4x4, with Thick 1 inch Poles, Strengthened High Reflective Mylar Oxford Tent, Extra Hanging Bars & High CFM Kit 48""×48""×80"" for Indoor Plants","NewItem","USD","-61.20","-61.20","-1",,"-1","21846523901","Lost_Inbound"
"2026-05-02T19:31:36+00:00","21912442731",,,"Reimbursement_Reversal","332576J","X0026JN05V","B07RZKRM13","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","NewItem","USD","-4.35","-4.35","-1",,"-1","20993507541","Lost_Inbound"
"2026-05-02T19:29:39+00:00","21913200411",,"111-7893938-4165013","CustomerReturn","VSH-IS03","X003QJH99X","B0BXD9RK42","VIVOSUN Solar Automatic Drip Irrigation Kits with Timer, 3W Output, Solar Powered Auto Drip Irrigation System, 15 Pots Garden Plant Watering System, Plant Waterer Indoor Outdoor","NewItem","USD","36.36","36.36","1","0","1",,
"2026-05-02T19:29:20+00:00","21911964501",,,"Reimbursement_Reversal","306104-4C","X00134A8RX","B01EUURUVM","VIVOSUN 4 Inch Flexible Aluminum Ducting, 25 Feet Long Flex Air Duct with 2 Clamps, Heavy-Duty Multi-Layer Dryer Hose Vent Kit for Heating Cooling Ventilation and Exhaust","NewItem","USD","-6.80","-6.80","-1",,"-1","18849786411","Lost_Inbound"
"2026-05-02T19:06:39+00:00","21911929081",,"113-1915060-9514666","CustomerReturn","330701-01J","X000OXKC43","B00P7RUI3U","VIVOSUN Heavy-duty Polyester Plant Trellis Netting 5 x 15ft, 1 Pack","NewItem","USD","2.98","2.98","1","0","1",,
"2026-05-02T19:02:20+00:00","21913353991",,"113-3446346-4808248","CustomerReturn","GH-E25","X003GER6CN","B0BKP7VV1H","VIVOSUN GrowHub Controller E25 for Grow Tent Cooling Ventilation Lighting, Supports Smart Grow System Devices, Easy to Install & Use, WiFi App Controllable, Expansion Port for E42A+/E42A/E42","NewItem","USD","15.25","15.25","1","0","1",,
"2026-05-02T18:49:54+00:00","21912171491",,,"Damaged_Warehouse","308141","X000WUFUBX","B018VI76JA","VIVOSUN Highly Reflective Mylar Film Roll 4FT x 50FT for Outdoor Grow Room Indoor Decoration Aluminum Paint Coated 2 Mil Silver","NewItem","USD","10.34","10.34","1","0","1",,
"2026-05-02T18:36:44+00:00","21913087851",,"111-2693608-0943402","CustomerServiceIssue","FBA15JVCVW72.missing1","B01C82T0QC","B01C82T0QC","VIVOSUN 8 Inch Inline Duct Fan 420 CFM, HVAC Exhaust Ventilation Fan with Low Noise for Basements, Bathrooms, Kitchens and Attics, Silver","NewItem","USD","23.45","23.45","1","0","1",,
"2026-05-02T18:30:12+00:00","21913092021",,"111-3838306-3388250","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","5.51","5.51","1","0","1",,
"2026-05-02T18:22:32+00:00","21913020411",,"111-6652389-1951436","CustomerServiceIssue","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","3.19","3.19","1","0","1",,
"2026-05-02T18:16:52+00:00","21911853351",,,"Lost_Warehouse","304113-42","X000ZYIIWT","B01DXYMQ9M","VIVOSUN S425 2x4 Grow Tent, 48""x24""x60"" High Reflective Mylar Grow Tents with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS2000","NewItem","USD","24.82","24.82","1","0","1",,
"2026-05-02T18:01:06+00:00","21912633471",,,"Reimbursement_Reversal","VSE-UH075","X0049KTL0X","B0D626DZTN","VIVOSUN AeroStream U075 USB Humidifier, 750ml Cool Mist Mini Humidifier with 2 Mist Modes, Auto Shut-Off, Smart Remote Control with VGrow, Designed for Small Grow Tents/VGrow","NewItem","USD","-16.77","-16.77","-1","1","0","17043666801","CustomerReturn"
"2026-05-02T17:52:29+00:00","21911619101",,,"Damaged_Warehouse","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","3.39","3.39","1","0","1",,
"2026-05-02T17:44:59+00:00","21910525361",,"113-3439846-0710659","CustomerReturn","VSG-BR230g40X13M","X004B3FGR5","B0D8PR4Q2Z","VIVOSUN 40 in x 13 ft Burlap Fabric, High Density Natural Jute Fiber, Multipurpose Burlap for Gardening, Outdoor Plant Care, Weed Barrier, DIY Crafts, and Decoration","NewItem","USD","7.68","7.68","1","0","1",,
"2026-05-02T17:44:28+00:00","21911334861",,"113-1364188-4727455","CustomerReturn","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","3.10","3.10","1","0","1",,
"2026-05-02T17:37:29+00:00","21910262111",,"114-3216107-4204222","CustomerReturn","330118NJ","X001V958HF","B015F4VFGI","VIVOSUN Digital Heat Mat Thermostat Controller, 40–108 ºF 1000W for Reptiles, Seedlings, Germination, Incubation and Fermentation","NewItem","USD","11.46","11.46","1","0","1",,
"2026-05-02T17:35:24+00:00","21910516251",,"114-3812089-3222660","CustomerServiceIssue","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","15.44","15.44","1","0","1",,
"2026-05-02T17:18:23+00:00","21912292191",,"113-1005332-1561843","CustomerReturn","330705-05","X003DQA4Q9","B0BCVQ9CNP","VIVOSUN 5 x 30 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","NewItem","USD","6.14","6.14","1","0","1",,
"2026-05-02T17:15:14+00:00","21912080241",,,"Reimbursement_Reversal","HR-0003B","X0042AZNW5","B0CPP83W9B","VIVOSUN Outdoor Handrail, 5 Step Stair Handrail, 69"" x 36"" Fits 1 to 5 Steps, Wrought Mattle Iron Stair Railing with Curved End and Balusters for Concrete Step, Porch Steps, One-Step Assembly, Black","NewItem","USD","-71.17","-71.17","-1","1","0","16410361091","CustomerReturn"
