日期,国家,Order ID,金额
,,112-9888536-3305855,10.0
,,112-1116915-4545054,35.0
,,113-7573493-8411409,28.91
,,111-8886247-9174605,102.82
,,113-7209639-7973846,235.74
,,114-9491539-6685804,12.75
2023-03-16,,111-2601997-6023458,33.99
,,111-7734985-5947401,79.99
,,112-6675712-3725040,106.74
,,113-0146221-9717845,15.0
,,114-3252712-9656213,10.5
,,111-9105388-4783451,10.0
,,112-5576526-9302627,89.97
,,114-3377935-6859439,20.99
,,111-5566589-3522657,20.0
,,114-4155516-4384268,32.09
,,111-8700564-7825802,45.0
,,112-4091363-9933063,38.51
2023-03-17,,114-9950691-2529861,10.52
,,114-9985226-3133056,95.39
,,111-9754861-3226624,17.99
,,113-9686427-7194605,148.39
,,111-9909518-1562601,129.99
,,113-9942256-3886664,40.0
2023-03-18,,114-6229642-2271460,136.55
,,701-5006190-9877040,100.0
,,112-5981976-7547401,464.39
,,113-7022629-1636244,44.11
,,112-9540497-7652256,40.0
,,111-1114395-6436232,149.99
,,111-3251808-3644247,77.0
2023-03-19,,112-0350540-3826606,
,,113-1865251-1901803,31.79
,,113-0091071-7681018,58.17
,,112-2431741-5829003,115.75
,,112-2581886-9229046,18.99
,,111-3237760-4378655,59.99
,,112-2956792-3413804,25.91
,,701-9942047-4009824,28.24
2022-03-20,,114-8185780-5745011,89.99
,,111-5016950-4805042,25.0
,,702-4163127-0002627,133.19
,,111-2695819-2264235,90.0
,,111-7558115-6929062,18.51
,,113-9842382-0413067,20.0
,,113-3479746-0341045,22.99
,,114-5303594-6237812,20.0
,,114-7479809-1451405,109.99
,,113-1223582-7468242,10.0
,,113-2400337-7161002,103.89
,,114-5047278-0638609,79.44
,,114-6288532-2993812,39.72
,,112-0350540-3826606,295.87
2023-03-21,,114-3638335-8429009,109.99
,,114-1506189-8885014,68.49
,,113-2454576-8423403,54.56
,,111-6475578-0779420,20.99
,,111-8258401-7693845,32.31
,,112-3340001-8393039,13.99
,,112-8158874-1416263,10.0
,,114-4909402-4992245,21.19
,,114-3434414-0598623,20.99
2023-03-22,,701-9468085-7907465,15.0
,,114-5605529-4294660,35.0
,,112-5073027-2352216,59.35
,,114-8689191-0505006,15.0
,,114-8265338-4847460,8.0
,,701-6283949-3512208,36.15
,,111-8193939-0433054,29.99
,,112-7217387-9813812,66.9
,,112-6164490-1101003,25.0
2023-03-23,,112-8209312-2070621,80.0
,,114-7212362-7533054,20.44
,,113-9280769-8508236,32.61
,,111-5953790-9294626,50.0
,,112-6976645-5941840,29.91
,,113-5004771-1935439,118.65
,,112-0845198-4159436,10.0
,,112-9149116-1057028,15.0
,,113-5636129-5708253,148.81
,,111-7901829-5613046,90.83
2023-03-24,,114-1203682-6169047,109.99
,,702-7543019-2678625,60.0
,,114-3949631-9554666,35.0
,,114-3438233-3424235,25.0
,,113-9513429-8836261,40.0
,,111-8821384-5090619,30.0
2023-03-25,,114-8140602-1708255,120.0
,,114-1580818-6345013,20.0
,,113-0968570-9614625,23.14
,,114-8281188-6713007,30.0
,,112-3084023-8574644,10.0
,,701-5119588-6705818,50.0
,,113-1899971-9556215,83.45
,,112-6632236-1695409,80.0
,,112-0380940-6278621,150.78
,,111-0487184-5813049,35.0
,,701-6412578-9009816,17.84
2023-03-26,,112-5647139-1232242,10.0
,,114-6374101-0568268,24.21
,,112-8223397-7583459,39.21
,,114-3385134-3397866,4.59
,,111-5620953-9022617,32.5
,,113-2186905-1348213,4.0
,,113-0437322-6966653,4.0
,,111-4364624-5577052,15.0
,,112-6764799-9809866,65.99
,,111-1584799-5545059,23.53
,,702-9669198-9413018,203.39
2023-03-27,,112-2167625-4660255,65.99
,,111-1422160-9385834,75.59
,,111-2535439-842423,97.72
,,112-4608391-6062624,10.0
,,112-0729045-0885008,25.0
2023-03-28,,112-0067211-8300208,30.96
,,114-6752524-9021005,24.29
,,114-5493976-0770612,46.24
,,113-6866458-2116215,17.36
,,114-5548404-9353037,105.57
,,114-5304358-5888266,13.23
,,113-5721394-0103431,172.98
,,111-8266363-0702658,27.81
,,114-3955068-3689853,33.16
,,114-3061533-7757808,100.0
,,111-4721904-5926649,39.02
2023-03-29,,113-5305144-8621036,10.71
,,111-7751388-2049056,50.0
,,112-7112883-3603429,32.16
,,113-2764013-1028258,15.0
,,113-5015875-2387406,23.79
,,114-8456050-2888211,60.0
,,113-0033465-7177820,53.08
,,114-2871222-8764224,30.37
2023-03-30,,111-1827059-9746619,86.89
,,702-1393133-1056245,61.99
,,111-9696920-3196233,45.78
,,112-2863171-8256242,83.57
,,112-0278406-7413858,65.0
,,114-5277338-0897851,31.79
,,111-0283614-4440219,10.0
,,114-3101315-5137046,41.45
,,112-9269428-5953017,19.63
,,112-7152434-5883441,12.06
2023-03-31,,114-6742581-0593056,20.0
,,114-8109032-6105006,19.86
,,111-2051153-8288204,69.99
,,112-8561663-0781833,17.99
,,112-0779011-0805809,144.49
,,111-5433198-1625030,120.0
,,111-0660589-4753002,10.0
,,111-2244246-3670649,25.0
,,111-5474728-2467427,23.54
,,113-3002599-0339453,32.0
,,113-0455107-6291411,13.75
,,113-0310728-1899468,20.99
,,113-1654805-4329803,214.95
,,114-2961593-7258651,5.0
,,112-3933668-8562618,30.91
2023-04-01,,114-9539363-5675464,35.0
,,701-6111458-1731405,70.0
,,114-8343854-6867443,52.99
,,112-2018447-3185840,14.97
,,114-0931366-8448257,17.99
,,114-2094144-7720210,26.02
,,112-4129350-1892201,175.47
,,113-5039004-4253004,110.08
,,113-5756710-9976231,129.89
,,113-1019645-6850612,17.19
,,113-2718186-0353841,158.99
,,113-3750783-1999469,96.96
,,113-2110739-5842648,96.96
2023-04-02,,112-7949314-6488218,119.08
,,113-1626502-6135412,10.0
,,114-5315592-9220234,117.69
,,701-9557820-9767421,73.44
,,114-6388982-7845004,30.0
,,111-6010086-3552219,25.0
,,111-2648260-9713021,123.19
,,113-4793627-9761061,13.01
,,111-3530864-7280261,70.0
2023-04-03,,114-5584930-8089838,39.64
2023-04-04,,111-5141370-9126608,75.0
,,111-9810009-5845836,40.0
,,113-7519875-3322644,35.0
,,111-8066154-2462640,109.99
,,112-5543651-2483426,10.69
,,113-7693613-7629803,72.0
,,113-2416649-4890604,25.0
,,112-9128145-3032255,98.5
,,114-3400283-5909816,80.55
,,111-8692203-5744202,50.0
,,112-8720115-5276229,25.0
,,112-8916106-7716246,13.99
,,113-5291327-1348264,15.0
,,111-3625017-8556202,79.37
2023-04-05,,114-6458473-6193058,36.89
,,111-0729417-0577063,30.0
,,114-6151107-8726615,40.0
,,112-2364810-5757824,21.05
,,113-8744674-8233867,55.0
,,111-6957274-0281801,120.0
,,113-6169125-4145059,11.5
,,701-0183819-5040236,79.99
,,111-7465438-2645821,30.0
,,114-7967866-9937065,35.18
,,111-4840923-3795405,268.98
,,112-2940009-5281817,15.0
2023-04-06,,112-2129834-7895456,15.0
,,114-8121142-4262667,12.42
,,702-0649252-8512205,29.99
,,114-8590033-5461866,144.15
,,111-9506666-5488233,32.48
,,113-7879951-5101856,20.0
,,114-5455062-110986,107.24
,,111-8708906-5913839,107.65
,,112-7894558-2917055,12.0
,,702-3831286-6017068,80.49
,,114-8065096-9736201,10.0
,,702-3360076-9062662,10.0
2023-04-07,,114-7513329-5201059,110.0
,,111-8869241-1048215,32.09
,,111-9191979-1228212,60.0
,,114-7386991-7242603,20.0
,,113-7984887-4291428,39.74
2023-04-08,,112-0141081-7206674,30.81
,,112-5510229-2794617,12.0
,,114-5730613-8302665,73.26
,,114-0367219-9872202,77.21
,,114-0687852-8558630,26.93
,,111-7223124-5504231,131.14
,,112-5429801-6809841,23.47
,,111-7464479-2131421,9.75
2023-04-09,,111-3704920-4963452,25.94
,,701-2957167-5926628,41.99
,,112-1557319-0780226,5.0
,,111-2359566-4545007,17.99
,,113-9821860-4805840,26.43
,,113-2546750-3259445,17.99
,,113-2675151-9143403,157.09
,,112-0055125-8793006,5.0
,,112-2177298-9829044,13.59
2023-04-10,,113-8161001-0083438,109.99
,,113-2909967-8707464,15.0
,,113-8207331-5271420,15.0
,,112-7122801-6093810,161.99
,,702-6533354-7916253,67.19
,,114-1791857-9258666,100.0
,,111-6017666-6212222,15.0
,,113-4672411-2598633,29.81
,,702-9536888-1121055,83.99
,,113-6245666-0035438,107.32
2023-04-11,,114-5707862-8029833,115.0
,,114-8197926-5153042,82.38
,,111-9226356-7707439,40.0
,,113-2262372-7495447,25.0
,,111-3993539-2847405,150.0
2023-04-12,,112-1659337-5928236,100.0
,,701-4031439-3329017,15.0
,,112-4093346-4621028,89.99
,,114-8609878-9116222,11.19
,,114-5055283-7426664,7.0
,,701-0224431-2445042,20.0
,,112-2297650-5254645,5.93
2023-04-13,,113-0504348-7370624,17.0
,,114-2146968-4553802,16.04
,,112-0827145-3037813,99.99
,,111-7437850-2917011,90.0
,,702-7918668-2205056,15.99
,,113-6712067-0977857,20.56
,,113-6751934-0140268,60.0
,,113-2937503-5889831,100.0
,,112-2532913-2919404,10.0
,,111-9954255-7347432,10.0
,,113-7658315-4461827,18.14
,,113-2889369-1635457,127.43
,,114-3671439-0194643,43.54
2023-04-14,,702-0611132-9075409,15.67
,,112-1579226-4218616,65.99
,,113-4172081-3723400,78.25
,,114-4336003-0631423,29.53
,,114-6571764-4592253,19.38
,,112-5327494-5274624,26.19
,,111-3601909-9537803,34.75
,,113-3340039-3856201,40.0
,,112-9213696-7174649,129.26
,,111-7884443-0188206,86.66
2023-04-15,,114-8140602-1708255,42.53
,,114-2879641-7004221,20.05
,,113-2420809-1130620,35.75
,,113-0066404-0890608,30.0
,,114-3711099-5577058,17.99
,,114-6598030-6475462,83.06
,,114-2493203-2344207,23.99
,,111-8879487-6649836,10.0
,,113-2712003-8445050,63.8
,,111-1858602-1452241,25.0
,,113-7009535-5330658,13.99
,,113-1261502-8427455,30.0
2023-04-16,,701-3354948-2993037,26.99
,,114-1341021-0807456,33.04
,,701-8659050-4216260,112.99
,,111-5882882-4432221,89.99
,,112-0375269-8906640,42.49
,,701-5272513-5493030,178.49
,,111-9093653-6153864,5.0
,,111-8418328-3081835,117.65
,,112-6808993-4254627,24.68
2023-04-17,,111-3478531-1029005,8.0
,,111-1805580-5525827,26.0
,,111-9201494-3278632,29.22
,,701-8478530-1921058,56.49
,,114-8613740-3645808,15.0
,,111-5326715-7409002,74.35
2023-04-18,,114-3199544-8277826,35.99
,,113-9093130-0077054,30.0
,,112-7274487-1860248,39.46
,,114-4259467-1909041,10.0
,,113-6286822-3565045,48.14
,,111-9800723-0797039,30.0
,,111-4114344-6040256,16.19
,,113-1649988-2109806,12.12
,,111-2105172-1509069,55.9
,,112-3163090-7076227,15.0
,,701-9370111-1329823,35.0
,,111-9195597-0867407,23.39
,,112-7583476-4134620,203.76
,,112-9683656-3677829,129.29
,,112-3864508-9281052,69.99
,,111-2561828-4481026,38.69
2023-04-19,,111-6410943-3822648,47.37
,,112-8443747-4360267,77.93
,,113-4656256-0093860,10.0
,,112-8278180-0337055,21.19
,,114-8806782-5401868,14.76
,,114-0740905-9012240,35.0
,,112-5984399-0397861,129.99
,,113-9895557-2709063,21.18
,,113-2251145-5331400,6.46
,,111-3707210-0427460,109.99
,,111-1276017-2432215,117.28
,,114-4360842-0249055,69.69
,,701-7820381-4696238,69.99
2023-04-20,,113-1362625-6065839,15.0
,,112-9984035-7353056,109.99
,,114-6751747-5090620,64.94
,,111-0862179-3903406,42.99
,,111-1759224-5773813,60.0
,,111-3191595-3816203,10.0
2023-04-21,,701-0252083-3667428,163.51
,,113-7000750-0704236,100.0
,,114-5010169-7500229,40.0
,,113-4639334-1174609,11.19
,,111-1440373-2534657,32.09
,,111-3889507-1173049,129.66
,,113-5236386-6694629,74.53
,,112-1503790-1167412,82.84
2023-04-22,,114-5179831-9385866,49.99
,,113-3663151-8966636,11.86
,,113-7460455-0321031,11.86
,,113-5585013-7193034,97.37
,,111-7101164-6406600,44.82
,,112-2377037-7473065,24.27
,,112-1941083-8990665,18.78
2023-04-23,,114-4405272-4667443,39.83
,,114-9302782-6297069,20.43
,,114-9699936-5366629,50.0
,,111-6022886-6253805,20.0
,,111-3736912-0307434,224.84
,,111-6412324-1283432,31.96
,,113-0046578-7773069,35.0
2023-04-24,,112-1417843-5897016,129.59
,,111-5706085-5593035,60.0
,,114-0666568-5896250,180.19
,,112-9876636-3611449,102.07
,,111-7950486-7306649,14.99
,,114-7658093-3729046,65.12
,,112-1295335-0968267,18.74
2023-04-25,,112-3185248-1841036,90.0
,,112-8517656-7623440,139.99
,,112-4673700-1723450,19.07
,,112-5340374-3729844,20.0
,,114-3988669-1811461,70.0
2023-04-26,,702-1126189-4888255,15.0
,,701-6557431-1391458,25.0
,,701-6885624-9444232,139.99
,,114-2528025-4917822,52.99
,,114-9816375-4973063,246.09
,,112-0132987-7423467,10.0
,,111-1371019-8272240,35.0
,,111-4159945-7040265,40.0
,,112-2978092-3276223,40.0
,,112-3090486-2189037,15.0
2023-04-27,,113-1630563-8086615,24.63
,,111-3338476-7795460,20.0
,,114-4614164-2206651,60.0
,,114-7188555-2269033,16.05
,,113-3068168-9449036,99.12
,,114-9804800-2862662,104.99
,,112-5624699-8501814,75.64
2023-04-28,,113-5084725-5706632,116.59
,,111-6565274-3330624,14.47
,,701-0417370-5498667,112.66
,,112-3895108-9347419,10.91
,,111-8497547-4541042,27.99
,,113-5052931-4401800,14.99
,,113-6514431-7332223,17.49
,,702-6509523-3446616,19.03
,,114-7282541-0028266,42.49
2023-04-29,,113-1233328-6415427,34.11
,,112-3913475-1121060,17.29
,,113-7508530-2101844,84.99
,,112-1133023-2283411,105.99
,,114-8507915-7965847,85.79
,,113-6673598-9265032,9.87
2023-04-30,,114-0671457-9570657,26.93
,,113-1155935-2521866,640.49
,,114-7807848-6640254,15.0
,,112-1809186-1891460,11.72
,,114-9962132-8042632,68.87
2023-05-01,,111-6287353-1777835,59.39
,,111-6897071-4023445,70.36
,,111-2302527-4378663,74.19
2023-05-02,,113-7153424-8201046,18.0
,,111-3038517-2551440,25.0
,,112-8339920-2149038,13.99
,,111-0693872-5977818,43.29
,,111-9074552-0836228,20.05
,,112-7531112-2258613,20.05
,,114-2398526-4049048,10.0
,,112-7768136-9301860,14.63
,,114-8493231-1221055,20.31
2023-05-03,,112-1385847-2656267,28.81
,,111-8497696-7388247,18.47
,,702-7485899-6081064,8.0
,,114-7728711-4276266,6.99
,,111-6607426-3641817,104.99
,,112-0000096-8281007,48.75
,,111-5232386-0454615,38.05
,,702-6549382-9977001,20.0
,,702-4501398-4910619,139.99
2023-05-04,,114-5719076-4417039,15.0
,,113-5160260-1002620,8.0
,,114-9479343-3232243,10.0
,,114-3863932-4311413,20.0
,,114-2681862-6340237,20.99
,,113-8280421-6307405,91.15
,,114-8038589-1189023,32.69
,,113-5482027-0665822,3.35
,,111-8339624-4654664,63.8
,,112-1972217-5934663,25.0
,,111-7953457-7201022,15.0
2023-05-05,,113-3176793-2234603,34.44
,,113-1193600-8345044,25.99
,,112-1560720-5121852,5.0
,,114-7570457-2065029,45.83
,,113-0805610-1584228,13.0
,,111-7900572-8787432,30.0
,,111-1981808-1619455,21.85
,,702-7497130-1235441,70.0
,,111-7358915-5793861,77.14
2023-05-06,,112-5700796-8144247,21.26
,,702-9701910-1965005,30.0
,,114-7827451-6634603,20.0
,,111-0176078-4464205,25.0
,,702-7644865-3517834,17.58
,,702-0507022-7545860,164.97
,,112-9523931-5552257,80.24
,,111-9377136-3223400,35.0
,,112-4699376-7141845,10.0
,,114-2681993-3965869,14.41
,,702-2741874-7924266,43.67
2023-05-07,,113-1717182-1994653,5.0
,,112-1790831-7576205,66.64
,,112-8013059-9469022,40.0
,,114-2360960-6820218,16.23
,,114-8809374-5551466,25.0
,,113-4247410-3070602,45.89
,,112-9033961-3446643,15.0
,,111-6029426-9324244,43.74
2023-05-08,,113-3670330-4305848,109.45
,,114-4246278-6674616,12.0
,,112-4177659-6599446,15.0
,,112-2894247-4549001,20.99
,,112-1506619-6971426,70.0
,,702-4019359-5777838,21.84
2023-05-09,,112-7485345-4032268,5.0
,,701-1420202-5292210,47.14
,,114-2904063-9488254,26.58
,,112-2225156-7604233,24.99
,,111-7515528-2614648,39.99
,,111-2702593-1561825,8.0
,,701-8626606-4938616,36.74
,,111-9382141-4088225,160.43
,,701-5666473-5322651,225.99
,,112-2723208-9409856,87.19
2023-05-10,,111-1554049-9530617,15.0
,,111-1971222-9989057,10.0
,,113-9214589-1057846,25.0
,,111-0685319-6327444,94.49
,,701-2353551-7841825,114.96
,,112-1360643-2965819,127.19
,,114-4103196-3068236,60.89
2023-05-11,,111-4253011-3505825,40.36
,,111-0255116-4747425,46.43
,,111-4805121-7977056,20.0
,,114-9377758-3233863,26.24
,,112-1513332-4910604,20.46
,,111-0578175-3434628,49.26
,,114-2012689-0227428,72.21
,,113-6080645-8466613,50.81
,,113-2048069-3367403,18.45
2023-05-12,,114-1537139-2287469,15.0
,,113-2182699-7713865,163.23
,,702-1547759-2519455,19.54
,,111-9664851-6008218,50.0
,,114-6844923-4453835,40.0
,,111-2449944-4575405,20.0
,,112-9155835-0393826,20.0
,,702-7750624-6358603,84.74
,,112-1928565-2066611,20.99
,,111-7421235-7017050,30.0
2023-05-13,,113-4703329-4754633,24.18
,,112-1245936-5498640,74.36
2023-05-14,,114-6178858-7406600,109.99
,,113-9634474-5539415,31.24
,,112-3177082-4278614,26.49
,,701-5414467-2645821,18.99
,,111-0304130-6929025,115.86
,,113-2115371-9653040,15.0
,,113-1114600-8388231,126.95
,,114-3066242-5164246,5.98
,,113-5442315-4564232,15.0
,,111-2953831-6706654,100.0
,,114-0889226-0231452,82.57
2023-05-15,,111-3401409-2485860,8.6
,,112-3335122-7945858,60.0
,,111-9951364-0894650,31.1
,,114-1491187-8753803,13.99
,,111-8360506-0395423,98.43
,,111-5631009-0200217,35.0
,,113-0007316-1269013,90.09
,,113-9131525-0220238,100.04
,,113-1848684-2857063,37.61
2023-05-16,,113-6758470-5226619,15.0
,,112-4361749-7800206,10.0
,,702-6313025-2533061,153.67
,,112-8746330-0607454,11.97
,,113-5354949-4481827,33.78
,,111-3067898-4189035,43.87
,,113-8086231-9838635,130.53
,,114-5630647-6488222,20.0
,,113-1825749-8877064,11.86
2023-05-17,,113-7758018-0721019,23.59
,,701-6702819-5789828,41.99
,,114-6294905-1413034,108.74
,,113-3859718-4143438,22.59
,,111-0358469-9391470,46.43
,,114-1238894-4293854,33.72
,,114-3080872-8753802,10.0
2023-05-18,,113-3755098-1910607,85.35
,,112-1981276-2742643,91.15
,,111-2356474-0573048,77.28
,,114-3550777-9530635,104.11
,,113-4263495-8203454,25.0
,,702-2730503-3337024,46.36
,,111-4142029-8974644,50.0
2023-05-19,,114-5203203-6256225,30.0
,,113-7611465-8045817,60.0
,,112-6742849-6240237,14.39
,,111-0112994-9376217,20.12
,,111-9577891-8063433,30.0
,,113-2825021-6713062,25.0
,,114-2241440-7223423,20.0
,,111-7315126-8611468,25.0
,,111-1119703-7512249,109.99
,,111-1160996-5462612,10.0
,,112-3382280-9004259,25.0
,,113-3411502-9334621,113.36
,,114-6068836-5117009,129.36
,,113-7678972-7154606,60.0
,,702-1870111-0773843,139.99
,,114-2082104-3223445,15.0
,,113-9544166-9369853,30.0
2023-05-20,,114-7304312-2166619,5.0
,,112-5446905-7523462,36.28
,,112-3657631-6337036,40.0
,,113-0600881-8933067,40.0
,,111-4115838-6817006,16.31
,,114-2750811-7257803,89.99
2023-05-21,,113-5310898-3254624,34.8
,,111-1207428-5523457,15.0
,,114-2295325-3279437,30.88
,,702-7555520-0040200,30.19
,,113-0784759-1386618,12.16
,,112-4357528-5357853,20.0
,,114-0902691-4384205,66.24
,,111-0103748-7892228,69.99
,,111-4352898-6702616,25.0
2023-05-22,,702-7217326-7330603,15.0
,,111-3118195-2889838,42.49
,,111-5467044-2749018,43.54
,,112-0931765-7174613,22.89
,,112-9958873-7917854,
,,112-7244121-6935440,11.19
,,114-9363158-9468227,10.0
,,111-9006136-1491443,84.99
,,112-6783635-4081853,97.53
,,112-4684639-0600244,105.52
,,111-8551940-7477859,36.8
,,113-7159588-9929811,19.86
,,114-9000962-6717069,5.0
,,111-9640604-1280244,15.0
,,112-1359444-5033846,27.99
,,112-8701303-7628207,100.0
,,701-1049274-2771432,10.0
2023-05-24,,111-2057490-0964221,28.6
,,701-0120622-4959474,36.15
,,114-6744896-4856205,22.25
,,111-0689714-3733043,30.0
,,111-8808687-4816226,10.79
,,113-0153712-9265816,10.0
,,112-9818141-4257858,38.73
,,111-1656899-0342636,64.8
2023-05-25,,111-4374534-2669858,11.0
,,114-7669624-7231466,5.0
,,113-3907827-5410642,105.49
,,112-7892467-6175467,10.91
,,114-0187765-4193009,32.29
,,114-8546341-5408269,34.47
,,113-3160703-1579432,53.64
,,114-5133715-4765062,63.17
,,111-4376502-2661007,25.0
,,111-0803542-7474642,39.41
,,113-4015304-3838660,29.99
,,112-7607755-3988223,25.0
,,702-9921145-4273069,160.99
2023-05-26,,113-5954098-9707437,15.29
,,702-6365431-8574634,15.0
,,113-9535243-8249040,109.99
,,112-1856705-3624218,12.83
,,114-0581074-3560243,40.84
,,111-5777034-0907420,32.39
,,114-8846692-3017857,70.61
,,113-5780236-9614668,60.0
,,113-7265082-2915462,70.0
,,111-1554049-9530617,30.0
,,114-5545665-9263419,10.0
,,112-8863254-3712247,42.89
2023-05-27,,113-5033152-7415437,57.25
,,112-9935240-7345821,25.0
,,114-2328911-9627413,15.34
,,113-0812560-7551451,53.45
,,114-6891067-2416200,17.3
2023-05-28,,111-2940694-3443403,5.0
,,111-6911690-1770608,30.0
,,113-6948480-0800215,85.19
,,111-7279310-7138629,42.89
,,113-4725286-9576202,104.06
,,114-5550602-2828219,13.0
,,114-0820897-2873845,79.79
,,111-6282270-4448262,13.99
,,111-1774807-5192236,20.28
2023-05-29,,701-6478637-9398610,50.0
,,111-9226547-3459458,51.62
,,111-5129180-0593039,112.34
,,113-9943668-3945813,35.0
,,111-8281436-9891449,20.0
,,113-0152111-5159423,32.39
,,113-5901851-0913027,79.68
,,111-9678645-3786637,23.67
2023-05-30,,113-1208071-5665017,105.49
,,113-2438010-9969807,35.0
,,114-7188735-4223457,40.0
,,113-2464069-4745814,268.7
,,114-1098005-2097041,35.0
,,111-0855170-2951431,34.07
,,701-1834293-9998639,356.41
,,111-9663259-1453062,33.15
2023-05-31,,114-4120583-3517019,16.67
,,111-6058354-6420208,127.61
,,114-6752836-4973856,100.0
,,112-9235083-5600244,14.76
,,113-4486223-9177855,43.29
2023-06-01,,701-4679833-9910635,28.73
,,112-3882991-0978604,27.55
,,111-9676301-2588254,30.0
,,702-2564477-6621008,159.99
,,111-1659116-7397031,237.02
,,113-0025030-9387458,237.02
,,111-9924914-5936200,28.78
,,114-3531701-7202656,18.52
2023-06-02,,111-3822723-3740222,48.98
,,112-7527428-7376218,120.65
,,114-6624323-6030665,60.0
,,112-5854117-6423412,69.99
,,113-2466018-4746645,7.37
,,112-9117299-9197830,29.16
,,111-5024738-7721010,47.69
,,112-4456971-8952225,239.57
2023-06-03,,701-8014650-3918653,21.46
,,114-8300746-4963402,33.91
,,114-1955049-7554666,30.0
,,701-5577673-8505055,81.62
,,111-5874625-9585054,40.35
,,112-8783224-5045067,60.0
,,114-5109042-2395459,19.56
2023-06-04,,112-6073212-0524235,243.79
,,112-9428480-1628226,39.0
,,113-2620792-6990613,22.41
,,113-9126177-2281855,8.0
,,113-0196365-4024220,28.7
2023-06-05,,112-5681121-1042618,223.73
,,111-4854504-2354623,65.0
,,112-1776585-8701857,40.55
,,111-8073699-3053862,15.99
,,111-0485231-8885025,38.58
,,114-6893243-3192217,115.92
,,112-8992344-6673862,31.86
,,111-4687537-5485042,13.99
2023-06-06,,113-4269153-0493844,91.36
,,113-2654691-3060268,10.0
,,112-1666396-8490668,13.99
